year,origin_geoid,dest_geoid,flow,origin_name,dest_name
2018,44003,05051,100,Kent,Garland
2018,49049,44003,230,Utah,Kent
2018,44003,19017,939,Kent,Bremer
2018,44003,04005,705,Kent,Coconino
2018,47023,44005,68,Chester,Newport
2018,13247,44005,33,Rockdale,Newport
2018,44005,42073,288,Newport,Lawrence
2018,19153,44005,1000,Polk,Newport
2018,44001,26059,950,Bristol,Hillsdale
2018,29181,44001,746,Ripley,Bristol
2018,44001,48053,754,Bristol,Burnet
2018,44009,16039,126,Washington,Elmore
2018,44009,08029,49,Washington,Delta
2018,44009,32029,513,Washington,Storey
2018,44007,48125,213,Providence,Dickens
2018,22127,44007,453,Winn,Providence
2018,50011,44007,825,Franklin,Providence
2018,44007,54025,782,Providence,Greenbrier
2018,31169,45083,719,Thayer,Spartanburg
2018,45083,17175,349,Spartanburg,Stark
2018,45053,28091,932,Jasper,Marion
2018,45053,12069,841,Jasper,Lake
2018,72153,45065,876,Yauco,McCormick
2018,45073,45065,892,Oconee,McCormick
2018,37177,45065,883,Tyrrell,McCormick
2018,45065,46035,204,McCormick,Davison
2018,21165,45051,149,Menifee,Horry
2018,45051,53023,80,Horry,Garfield
2018,45051,41037,799,Horry,Lake
2018,47147,45051,126,Robertson,Horry
2018,56041,45071,772,Uinta,Newberry
2018,15007,45071,878,Kauai,Newberry
2018,45071,50019,80,Newberry,Orleans
2018,45071,29225,785,Newberry,Webster
2018,45023,48433,672,Chester,Stonewall
2018,45023,35049,206,Chester,Santa Fe
2018,33017,45023,762,Strafford,Chester
2018,04023,45023,928,Santa Cruz,Chester
2018,05007,45023,666,Benton,Chester
2018,36123,45033,323,Yates,Dillon
2018,45033,40025,549,Dillon,Cimarron
2018,45033,18165,439,Dillon,Vermillion
2018,45033,29225,550,Dillon,Webster
2018,05019,45033,585,Clark,Dillon
2018,45069,19153,927,Marlboro,Polk
2018,25001,45069,59,Barnstable,Marlboro
2018,01027,45069,863,Clay,Marlboro
2018,45069,36095,172,Marlboro,Schoharie
2018,45007,16031,539,Anderson,Cassia
2018,48167,45007,304,Galveston,Anderson
2018,13085,45007,777,Dawson,Anderson
2018,20087,45007,137,Jefferson,Anderson
2018,56043,45073,984,Washakie,Oconee
2018,23029,45073,973,Washington,Oconee
2018,08057,45073,295,Jackson,Oconee
2018,54057,45073,396,Mineral,Oconee
2018,41013,45073,167,Crook,Oconee
2018,46102,72045,81,Oglala Lakota,Comerío
2018,46102,15003,867,Oglala Lakota,Honolulu
2018,54007,46093,662,Braxton,Meade
2018,46093,45033,116,Meade,Dillon
2018,34031,46035,986,Passaic,Davison
2018,46035,29207,862,Davison,Stoddard
2018,46035,22037,166,Davison,East Feliciana
2018,46023,09007,407,Charles Mix,Middlesex
2018,53037,46023,232,Kittitas,Charles Mix
2018,72009,46023,362,Aibonito,Charles Mix
2018,40081,46005,617,Lincoln,Beadle
2018,46005,35023,424,Beadle,Hidalgo
2018,30061,46063,80,Mineral,Harding
2018,46063,51540,318,Harding,Charlottesville
2018,23027,46063,65,Waldo,Harding
2018,06063,46063,313,Plumas,Harding
2018,46029,20209,722,Codington,Wyandotte
2018,46029,55099,103,Codington,Price
2018,46029,22125,775,Codington,West Feliciana
2018,46029,34023,542,Codington,Middlesex
2018,46011,40025,25,Brookings,Cimarron
2018,46011,13115,733,Brookings,Floyd
2018,56033,46011,878,Sheridan,Brookings
2018,46011,30079,765,Brookings,Prairie
2018,46011,72153,961,Brookings,Yauco
2018,28123,46031,576,Scott,Corson
2018,72009,46031,521,Aibonito,Corson
2018,29073,46031,683,Gasconade,Corson
2018,09007,46031,713,Middlesex,Corson
2018,19149,46121,386,Plymouth,Todd
2018,46121,27031,860,Todd,Cook
2018,08057,46121,775,Jackson,Todd
2018,30087,47147,24,Rosebud,Robertson
2018,47147,37175,453,Robertson,Transylvania
2018,47147,51680,320,Robertson,Lynchburg
2018,50017,47147,353,Orange,Robertson
2018,47157,01133,468,Shelby,Winston
2018,47157,22125,329,Shelby,West Feliciana
2018,47157,05019,535,Shelby,Clark
2018,55081,47157,593,Monroe,Shelby
2018,51127,47157,88,New Kent,Shelby
2018,47151,42083,671,Scott,McKean
2018,47151,42073,907,Scott,Lawrence
2018,21201,47151,743,Robertson,Scott
2018,53009,47151,782,Clallam,Scott
2018,47151,34027,415,Scott,Morris
2018,47145,35047,883,Roane,San Miguel
2018,23003,47145,361,Aroostook,Roane
2018,47145,51183,225,Roane,Sussex
2018,31097,47125,412,Johnson,Montgomery
2018,05109,47125,72,Pike,Montgomery
2018,16085,47125,202,Valley,Montgomery
2018,47023,44005,597,Chester,Newport
2018,47023,18049,997,Chester,Fulton
2018,31169,47177,403,Thayer,Warren
2018,47177,39055,425,Warren,Geauga
2018,47137,08085,559,Pickett,Montrose
2018,28059,47137,493,Jackson,Pickett
2018,45073,47137,354,Oconee,Pickett
2018,50021,47137,572,Rutland,Pickett
2018,04012,47113,552,La Paz,Madison
2018,47113,49057,745,Madison,Weber
2018,47089,54025,164,Jefferson,Greenbrier
2018,47089,34009,706,Jefferson,Cape May
2018,27031,48053,246,Cook,Burnet
2018,26051,48053,303,Gladwin,Burnet
2018,40067,48329,976,Jefferson,Midland
2018,48329,51540,87,Midland,Charlottesville
2018,16037,48433,998,Custer,Stonewall
2018,31017,48433,574,Brown,Stonewall
2018,48423,48433,167,Smith,Stonewall
2018,55099,48433,943,Price,Stonewall
2018,04019,48385,716,Pima,Real
2018,42099,48385,762,Perry,Real
2018,38005,48385,898,Benson,Real
2018,48385,26121,227,Real,Muskegon
2018,48423,60010,900,Smith,Eastern
2018,26059,48423,739,Hillsdale,Smith
2018,13219,48471,348,Oconee,Walker
2018,24037,48471,850,St. Mary's,Walker
2018,48061,12041,222,Cameron,Gilchrist
2018,48061,45071,541,Cameron,Newberry
2018,48167,19153,912,Galveston,Polk
2018,48221,48167,798,Hood,Galveston
2018,48167,39047,369,Galveston,Fayette
2018,20001,48167,259,Allen,Galveston
2018,48125,18165,448,Dickens,Vermillion
2018,22083,48125,607,Richland,Dickens
2018,50025,48125,189,Windham,Dickens
2018,08029,48221,54,Delta,Hood
2018,29201,48221,325,Scott,Hood
2018,37175,48221,606,Transylvania,Hood
2018,48221,40067,418,Hood,Jefferson
2018,41031,48221,82,Jefferson,Hood
2018,49057,23031,75,Weber,York
2018,49057,38051,94,Weber,McIntosh
2018,49057,46035,150,Weber,Davison
2018,49057,34011,529,Weber,Cumberland
2018,55037,49011,393,Florence,Davis
2018,19017,49011,532,Bremer,Davis
2018,42073,49011,727,Lawrence,Davis
2018,49049,12077,250,Utah,Liberty
2018,49049,46011,128,Utah,Brookings
2018,04009,49055,253,Graham,Wayne
2018,78030,49055,698,St. Thomas,Wayne
2018,29181,49055,363,Ripley,Wayne
2018,36043,49055,959,Herkimer,Wayne
2018,34011,49033,195,Cumberland,Rich
2018,49033,38023,80,Rich,Divide
2018,32510,49001,902,Carson City,Beaver
2018,09011,49001,634,New London,Beaver
2018,04009,49001,106,Graham,Beaver
2018,49045,15001,902,Tooele,Hawaii
2018,54003,49045,741,Berkeley,Tooele
2018,49045,15003,232,Tooele,Honolulu
2018,05019,49045,802,Clark,Tooele
2018,49045,31125,610,Tooele,Nance
2018,49031,16027,757,Piute,Canyon
2018,49031,35023,324,Piute,Hidalgo
2018,33005,49031,626,Cheshire,Piute
2018,15003,49015,954,Honolulu,Emery
2018,31017,49015,385,Brown,Emery
2018,49015,50001,900,Emery,Addison
2018,49015,27017,712,Emery,Carlton
2018,49015,33007,77,Emery,Coos
2018,49007,22095,131,Carbon,St. John the Baptist
2018,49007,17081,984,Carbon,Jefferson
2018,02158,50017,55,Kusilvak,Orange
2018,50017,09015,771,Orange,Windham
2018,50017,27167,890,Orange,Wilkin
2018,42033,50001,224,Clearfield,Addison
2018,50001,21113,692,Addison,Jessamine
2018,48433,50001,387,Stonewall,Addison
2018,33001,50009,730,Belknap,Essex
2018,50009,06003,402,Essex,Alpine
2018,60020,50015,489,Manu'a,Lamoille
2018,50015,18093,732,Lamoille,Lawrence
2018,41059,50015,41,Umatilla,Lamoille
2018,50015,26065,393,Lamoille,Ingham
2018,40025,50011,836,Cimarron,Franklin
2018,50011,25003,311,Franklin,Berkshire
2018,47147,50025,567,Robertson,Windham
2018,06101,50025,360,Sutter,Windham
2018,50025,32005,108,Windham,Douglas
2018,50025,34027,133,Windham,Morris
2018,50021,26035,134,Rutland,Clare
2018,50021,16015,314,Rutland,Boise
2018,50019,27167,938,Orleans,Wilkin
2018,40111,50019,611,Okmulgee,Orleans
2018,35005,50019,815,Chaves,Orleans
2018,13319,50019,305,Wilkinson,Orleans
2018,50003,21159,600,Bennington,Martin
2018,17081,50003,302,Jefferson,Bennington
2018,24001,50013,808,Allegany,Grand Isle
2018,05035,50013,944,Crittenden,Grand Isle
2018,27077,50013,27,Lake of the Woods,Grand Isle
2018,49057,50013,491,Weber,Grand Isle
2018,38045,51163,370,LaMoure,Rockbridge
2018,51163,36105,64,Rockbridge,Sullivan
2018,51163,17013,799,Rockbridge,Calhoun
2018,50001,51163,614,Addison,Rockbridge
2018,24033,51127,748,Prince George's,New Kent
2018,53067,51127,89,Thurston,New Kent
2018,51127,36061,332,New Kent,New York
2018,10003,51181,840,New Castle,Surry
2018,34039,51181,139,Union,Surry
2018,51181,42019,259,Surry,Butler
2018,51181,04013,488,Surry,Maricopa
2018,51087,47145,991,Henrico,Roane
2018,51087,28099,224,Henrico,Neshoba
2018,51165,41059,971,Rockingham,Umatilla
2018,51165,01111,920,Rockingham,Randolph
2018,32027,51165,61,Pershing,Rockingham
2018,48329,51165,727,Midland,Rockingham
2018,51165,55037,96,Rockingham,Florence
2018,45023,51183,294,Chester,Sussex
2018,51183,55105,238,Sussex,Rock
2018,13215,51183,686,Muscogee,Sussex
2018,51183,47151,260,Sussex,Scott
2018,27031,51183,888,Cook,Sussex
2018,37175,51145,477,Transylvania,Powhatan
2018,51145,54083,81,Powhatan,Randolph
2018,51145,21177,225,Powhatan,Muhlenberg
2018,51145,36025,92,Powhatan,Delaware
2018,34041,51145,794,Warren,Powhatan
2018,48061,51117,505,Cameron,Mecklenburg
2018,30089,51117,48,Sanders,Mecklenburg
2018,51117,51165,662,Mecklenburg,Rockingham
2018,13247,51680,533,Rockdale,Lynchburg
2018,51680,04009,796,Lynchburg,Graham
2018,51680,34009,286,Lynchburg,Cape May
2018,51680,40075,863,Lynchburg,Kiowa
2018,51680,22083,618,Lynchburg,Richland
2018,27017,51540,525,Carlton,Charlottesville
2018,32031,51540,229,Washoe,Charlottesville
2018,51540,72153,60,Charlottesville,Yauco
2018,51540,20089,672,Charlottesville,Jewell
2018,53059,29033,982,Skamania,Carroll
2018,53059,46023,173,Skamania,Charles Mix
2018,06101,53059,840,Sutter,Skamania
2018,53023,23017,486,Garfield,Oxford
2018,53023,37057,168,Garfield,Davidson
2018,53023,29113,942,Garfield,Lincoln
2018,53023,23017,341,Garfield,Oxford
2018,53023,34009,817,Garfield,Cape May
2018,53037,45053,857,Kittitas,Jasper
2018,53037,25019,992,Kittitas,Nantucket
2018,53037,55061,690,Kittitas,Kewaunee
2018,53037,36043,475,Kittitas,Herkimer
2018,51183,53063,844,Sussex,Spokane
2018,53063,28081,960,Spokane,Lee
2018,53063,50025,206,Spokane,Windham
2018,53063,34031,463,Spokane,Passaic
2018,39071,53063,835,Highland,Spokane
2018,36095,53067,890,Schoharie,Thurston
2018,53067,50019,193,Thurston,Orleans
2018,33011,53067,769,Hillsborough,Thurston
2018,53067,18081,936,Thurston,Johnson
2018,53067,25019,568,Thurston,Nantucket
2018,53069,72073,286,Wahkiakum,Jayuya
2018,53023,53069,365,Garfield,Wahkiakum
2018,53069,56039,929,Wahkiakum,Teton
2018,53069,13187,520,Wahkiakum,Lumpkin
2018,53035,23031,472,Kitsap,York
2018,53035,60020,153,Kitsap,Manu'a
2018,25021,53035,548,Norfolk,Kitsap
2018,49055,53035,264,Wayne,Kitsap
2018,53035,38045,162,Kitsap,LaMoure
2018,53049,06091,726,Pacific,Sierra
2018,29225,53049,434,Webster,Pacific
2018,06089,53061,438,Shasta,Snohomish
2018,53061,06065,259,Snohomish,Riverside
2018,18165,53061,380,Vermillion,Snohomish
2018,11001,53061,865,District of Columbia,Snohomish
2018,53009,02130,527,Clallam,Ketchikan Gateway
2018,33019,53009,735,Sullivan,Clallam
2018,40059,53009,139,Harper,Clallam
2018,54057,09009,470,Mineral,New Haven
2018,37023,54057,128,Burke,Mineral
2018,37023,54057,148,Burke,Mineral
2018,29025,54051,660,Caldwell,Marshall
2018,47145,54051,838,Roane,Marshall
2018,33005,54051,682,Cheshire,Marshall
2018,20209,54051,752,Wyandotte,Marshall
2018,45071,54069,996,Newberry,Ohio
2018,54069,45069,775,Ohio,Marlboro
2018,32005,54069,485,Douglas,Ohio
2018,56033,54003,947,Sheridan,Berkeley
2018,54003,25021,558,Berkeley,Norfolk
2018,54003,09013,684,Berkeley,Tolland
2018,54003,28059,783,Berkeley,Jackson
2018,54007,09009,975,Braxton,New Haven
2018,26127,54007,603,Oceana,Braxton
2018,32510,54007,851,Carson City,Braxton
2018,54007,06063,396,Braxton,Plumas
2018,54083,42073,449,Randolph,Lawrence
2018,34021,54083,751,Mercer,Randolph
2018,18165,54025,492,Vermillion,Greenbrier
2018,72141,54025,270,Utuado,Greenbrier
2018,54025,50019,494,Greenbrier,Orleans
2018,54025,32011,721,Greenbrier,Eureka
2018,54025,42085,640,Greenbrier,Mercer
2018,54059,56001,334,Mingo,Albany
2018,21231,54059,258,Wayne,Mingo
2018,08069,54087,516,Larimer,Roane
2018,08063,54087,998,Kit Carson,Roane
2018,54087,24037,629,Roane,St. Mary's
2018,06065,54087,530,Riverside,Roane
2018,31061,54105,983,Franklin,Wirt
2018,54105,24013,371,Wirt,Carroll
2018,12015,54105,773,Charlotte,Wirt
2018,27001,54105,364,Aitkin,Wirt
2018,53063,54105,307,Spokane,Wirt
2018,55078,49057,417,Menominee,Weber
2018,17005,55078,603,Bond,Menominee
2018,20089,55078,559,Jewell,Menominee
2018,55078,50025,585,Menominee,Windham
2018,41011,55029,921,Coos,Door
2018,55029,55061,566,Door,Kewaunee
2018,55029,08113,247,Door,San Miguel
2018,55105,02068,276,Rock,Denali
2018,55105,46063,335,Rock,Harding
2018,55105,04009,345,Rock,Graham
2018,55061,31035,202,Kewaunee,Clay
2018,55061,24031,402,Kewaunee,Montgomery
2018,55045,10001,268,Green,Kent
2018,55045,23027,514,Green,Waldo
2018,55045,31173,141,Green,Thurston
2018,28059,55045,424,Jackson,Green
2018,55045,34039,723,Green,Union
2018,35027,55037,188,Lincoln,Florence
2018,17013,55037,371,Calhoun,Florence
2018,40153,55081,395,Woodward,Monroe
2018,55081,49031,963,Monroe,Piute
2018,55047,72017,387,Green Lake,Barceloneta
2018,55047,01123,758,Green Lake,Tallapoosa
2018,04013,55047,825,Maricopa,Green Lake
2018,45007,55099,89,Anderson,Price
2018,55099,41011,657,Price,Coos
2018,55099,18027,141,Price,Daviess
2018,09005,55099,702,Litchfield,Price
2018,55023,04021,682,Crawford,Pinal
2018,55023,50025,916,Crawford,Windham
2018,26089,55023,654,Leelanau,Crawford
2018,26059,55023,755,Hillsdale,Crawford
2018,55023,17015,112,Crawford,Carroll
2018,56015,56039,307,Goshen,Teton
2018,56015,27167,757,Goshen,Wilkin
2018,56015,39119,176,Goshen,Muskingum
2018,16017,56001,387,Bonner,Albany
2018,56001,30001,338,Albany,Beaverhead
2018,47089,56025,363,Jefferson,Natrona
2018,42129,56025,21,Westmoreland,Natrona
2018,23031,56025,812,York,Natrona
2018,01071,56043,454,Jackson,Washakie
2018,56043,60030,994,Washakie,Rose Island
2018,56043,16039,297,Washakie,Elmore
2018,56023,53009,367,Lincoln,Clallam
2018,54025,56023,478,Greenbrier,Lincoln
2018,56023,46011,734,Lincoln,Brookings
2018,56023,05051,605,Lincoln,Garland
2018,40135,56039,487,Sequoyah,Teton
2018,72123,56039,443,Salinas,Teton
2018,56041,13215,939,Uinta,Muscogee
2018,56041,55061,677,Uinta,Kewaunee
2018,56033,47147,738,Sheridan,Robertson
2018,09003,56033,591,Hartford,Sheridan
2018,56033,47151,895,Sheridan,Scott
2018,48329,56033,563,Midland,Sheridan
2018,56005,32017,987,Campbell,Lincoln
2018,41019,56005,109,Douglas,Campbell
2018,56001,56005,912,Albany,Campbell
2018,08069,56031,522,Larimer,Platte
2018,56031,38077,955,Platte,Richland
2018,17005,56031,317,Bond,Platte
2018,56031,47089,922,Platte,Jefferson
2018,60050,49007,317,Western,Carbon
2018,33003,60050,834,Carroll,Western
2018,60010,48053,325,Eastern,Burnet
2018,28091,60010,862,Marion,Eastern
2018,60010,51163,951,Eastern,Rockbridge
2018,29175,60010,277,Randolph,Eastern
2018,19055,60010,346,Delaware,Eastern
2018,51183,60030,760,Sussex,Rose Island
2018,60030,31043,802,Rose Island,Dakota
2018,60030,47113,20,Rose Island,Madison
2018,60030,16005,797,Rose Island,Bannock
2018,60050,60040,768,Western,Swains Island
2018,60040,47151,960,Swains Island,Scott
2018,55081,60040,48,Monroe,Swains Island
2018,60040,50003,89,Swains Island,Bennington
2018,72045,60040,528,Comerío,Swains Island
2018,22003,60020,816,Allen,Manu'a
2018,46063,60020,73,Harding,Manu'a
2018,60020,16037,136,Manu'a,Custer
2018,56025,60020,150,Natrona,Manu'a
2018,60020,40153,938,Manu'a,Woodward
2018,66010,72045,972,Guam,Comerío
2018,66010,12087,333,Guam,Monroe
2018,66010,41039,58,Guam,Lane
2018,23017,66010,202,Oxford,Guam
2018,66010,16027,95,Guam,Canyon
2018,69110,29207,299,Saipan,Stoddard
2018,27017,69110,835,Carlton,Saipan
2018,69110,50009,937,Saipan,Essex
2018,34009,69085,758,Cape May,Northern Islands
2018,69085,53059,76,Northern Islands,Skamania
2018,22127,69100,365,Winn,Rota
2018,69120,69100,482,Tinian,Rota
2018,17081,69100,127,Jefferson,Rota
2018,32011,69100,166,Eureka,Rota
2018,42073,69120,664,Lawrence,Tinian
2018,05097,69120,42,Montgomery,Tinian
2018,69120,46029,573,Tinian,Codington
2018,41007,72079,115,Clatsop,Lajas
2018,45073,72079,878,Oconee,Lajas
2018,48385,72101,145,Real,Morovis
2018,19055,72101,271,Delaware,Morovis
2018,72073,47145,243,Jayuya,Roane
2018,40135,72073,329,Sequoyah,Jayuya
2018,72073,46035,281,Jayuya,Davison
2018,04019,72057,995,Pima,Guayama
2018,30001,72057,757,Beaverhead,Guayama
2018,04021,72057,682,Pinal,Guayama
2018,33017,72153,15,Strafford,Yauco
2018,10005,72153,205,Sussex,Yauco
2018,66010,72153,778,Guam,Yauco
2018,72153,41019,843,Yauco,Douglas
2018,21165,72153,318,Menifee,Yauco
2018,72017,26065,179,Barceloneta,Ingham
2018,72017,31017,529,Barceloneta,Brown
2018,09013,72017,938,Tolland,Barceloneta
2018,55078,72017,696,Menominee,Barceloneta
2018,72017,02198,350,Barceloneta,Prince of Wales-Hyder
2018,72141,35017,189,Utuado,Grant
2018,19149,72141,468,Plymouth,Utuado
2018,72141,50003,841,Utuado,Bennington
2018,17059,72045,82,Gallatin,Comerío
2018,72045,45033,745,Comerío,Dillon
2018,34031,72045,150,Passaic,Comerío
2018,72045,32005,907,Comerío,Douglas
2018,04015,72123,775,Mohave,Salinas
2018,37177,72123,447,Tyrrell,Salinas
2018,40111,72009,912,Okmulgee,Aibonito
2018,51680,72009,316,Lynchburg,Aibonito
2018,05109,72009,773,Pike,Aibonito
2018,48221,78030,751,Hood,St. Thomas
2018,78030,36061,792,St. Thomas,New York
2018,78030,18049,270,St. Thomas,Fulton
2018,55029,78030,902,Door,St. Thomas
2018,78010,15009,119,St. Croix,Maui
2018,22023,78010,602,Cameron,St. Croix
2018,78010,39055,489,St. Croix,Geauga
2018,33015,78020,994,Rockingham,St. John
2018,78020,32011,292,St. John,Eureka
2018,78020,53049,702,St. John,Pacific
2018,50017,78020,240,Orange,St. John
